100,64,6400,85.32269999999994
110,64,6400,85.32269999999994
120,64,6400,85.32269999999994
130,64,6400,85.32269999999994
140,64,6400,85.32269999999994
150,64,6400,85.32269999999994
160,64,6400,85.32269999999994
170,64,6400,85.32269999999994
180,64,6400,85.32269999999994
190,64,6400,85.32269999999994
200,64,6400,77.73830000000001
210,64,6400,77.73830000000001
220,64,6400,77.73830000000001
230,64,6400,77.73830000000001
240,64,6400,77.73830000000001
250,64,6400,77.73830000000001
260,64,6400,77.73830000000001
270,64,6400,77.73830000000001
280,64,6400,77.73830000000001
290,64,6400,77.73830000000001
300,64,6400,77.73830000000001
310,64,6400,77.73830000000001
320,64,6400,77.47750000000002
330,64,6400,77.47750000000002
340,64,6400,77.47750000000002
350,64,6400,77.47750000000002
360,64,6400,77.47750000000002
370,64,6400,77.47750000000002
380,64,6400,77.47750000000002
390,64,6400,69.30690000000004
400,64,6400,69.30690000000004
100,256,25600,75.07000000000002
110,256,25600,75.07000000000002
120,256,25600,75.07000000000002
130,256,25600,75.07000000000002
140,256,25600,75.07000000000002
150,256,25600,75.07000000000002
160,256,25600,75.07000000000002
170,256,25600,75.07000000000002
180,256,25600,75.07000000000002
190,256,25600,75.07000000000002
200,256,25600,68.76800000000004
210,256,25600,68.76800000000004
220,256,25600,68.76800000000004
230,256,25600,68.76800000000004
240,256,25600,68.76800000000004
250,256,25600,68.76800000000004
260,256,25600,68.76800000000004
270,256,25600,68.76800000000004
280,256,25600,68.76800000000004
290,256,25600,68.76800000000004
300,256,25600,68.76800000000004
310,256,25600,68.76800000000004
320,256,25600,68.80620000000003
330,256,25600,68.80620000000003
340,256,25600,68.80620000000003
350,256,25600,68.80620000000003
360,256,25600,68.80620000000003
370,256,25600,68.80620000000003
380,256,25600,68.80620000000003
390,256,25600,64.86180000000007
400,256,25600,64.86180000000007
100,1024,102400,96.70929999999996
110,1024,102400,96.70929999999996
120,1024,102400,96.70929999999996
130,1024,102400,96.70929999999996
140,1024,102400,96.70929999999996
