100.2,99.69220000000008
64.96,65.50500000000002
60.0,62.949600000000075
100.2,93.2839
43.43,43.79660000000002
100.18,93.93979999999993
97.55,89.73959999999991
100.22,100.04551333333342
100.2,100.20079999999996
81.03,80.04681333333333
100.2,100.19260000000006
48.03,47.11069999999999
70.0,60.09700000000006
71.4,70.99199999999999
60.2,58.16819999999992
60.0,38.56656666666666
98.48,99.04130000000013
98.92,99.90220000000008
100.17,100.12655880952386
100.2,100.19800000000002
81.1,85.57675000000003
31.42,33.0792
95.43,96.57610000000011
71.27,84.37190000000001
99.5,99.67180000000006
72.78,77.73830000000001
74.25,62.89060000000006
43.2,43.42900000000002
61.36,60.206500000000034
99.92,98.42740000000012
58.03,57.919599999999924
100.2,99.21620833333344
100.2,94.990375
32.18,33.405499999999975
100.2,99.44660000000007
90.03,89.80850000000004
60.56,60.206500000000034
60.0,60.79369999999999
36.4,37.13710000000001
81.1,80.87799999999993
70.25,72.74319999999996
100.2,99.68320000000008
100.12,100.19359999999996
100.22,100.18630000000002
60.0,60.000000000000064
100.17,100.20179999999999
98.3,89.80850000000004
48.11,48.87580000000003
100.3,98.26050000000006
97.97,52.525900000000014
100.2,100.19559999999998
98.62,100.19740000000009
99.65,100.19460000000007
86.25,94.5975000000001
60.0,78.75060000000002
100.18,100.19209999999997
89.0,91.82319999999989
57.35,59.468600000000016
43.33,43.42900000000002
97.03,99.6989571428572
99.45,96.26369999999989
93.08,71.36730000000004
100.18,91.10579999999997
100.18,96.66080000000001
86.92,88.25659999999996
89.47,99.88710000000007
100.2,82.4085
60.0,60.35000000000005
70.87,71.26339999999995
45.18,48.00040000000001
100.17,97.12740000000002
42.32,43.04629999999998
95.92,95.03620000000006
35.02,36.8637
89.09,93.35225833333334
100.15,100.20360000000008
86.92,86.72240000000004
85.02,89.86559999999997
97.83,97.48989999999995
75.17,75.06399999999996
98.53,97.87709999999991
99.4,97.13060000000003
93.52,69.6928000000001
98.88,97.87709999999991
100.2,99.34120000000009
32.02,33.405499999999975
21.67,21.4824
90.37,90.45573333333331
60.25,60.49439999999999
76.15,100.20460000000001
100.17,73.12830000000005
88.77,97.82649999999994
21.92,23.632599999999996
100.22,100.15670000000007
100.22,82.28469999999992
20.67,22.8366
100.08,100.2023
100.2,100.19650000000009
100.17,100.2049
71.07,71.16131666666669
32.25,32.91580000000001
73.33,90.9695
64.37,63.537399999999984
100.2,97.98350000000006
91.18,63.88600000000007
100.17,85.47390000000006
31.82,33.405499999999975
99.52,99.70480000000006
37.28,37.662700000000015
100.22,100.19580000000008
97.22,98.43319999999989
