64.0,405.91,40591.0,11.55
64.0,407.64,40764.0,11.55
64.0,407.81,40781.0,11.55
64.0,408.27,40827.0,11.55
64.0,408.74,40874.0,11.55
64.0,409.24,40924.0,11.55
64.0,411.82,41182.0,11.55
64.0,412.75,41275.0,11.55
64.0,412.89,41289.0,11.55
64.0,413.63,41363.0,11.55
64.0,416.17,41617.0,11.55
64.0,416.78,41678.0,11.55
64.0,417.7,41770.0,11.55
65.28,418.72,41872.0,11.55
69.12,421.05,42105.0,11.55
81.92,421.65,42165.0,11.55
81.92,422.27,42227.0,11.55
111.36000000000001,423.51,42351.0,11.55
111.36000000000001,424.09,42409.0,11.55
121.59999999999998,425.23,42523.0,11.55
121.59999999999998,426.57,42657.0,11.55
126.07999999999997,428.38,42838.0,11.55
127.99999999999997,431.23,43123.0,11.55
127.99999999999997,431.4,43140.0,11.55
127.99999999999997,433.39,43339.0,11.55
127.99999999999997,434.82,43482.0,11.55
127.99999999999997,436.95,43695.0,11.55
127.99999999999997,438.33,43833.0,11.55
127.99999999999997,441.27,44127.0,11.55
127.99999999999997,441.51,44151.0,11.55
127.99999999999997,441.74,44174.0,11.55
127.99999999999997,441.83,44183.0,11.55
127.99999999999997,442.48,44248.0,11.55
127.99999999999997,443.0,44300.0,11.55
127.99999999999997,444.77,44477.0,11.55
127.99999999999997,453.93,45393.0,11.55
127.99999999999997,460.85,46085.0,11.55
127.99999999999997,461.58,46158.0,11.55
127.99999999999997,477.09,47709.0,11.55
127.99999999999997,478.35,47835.0,11.55
127.99999999999997,479.06,47906.0,11.55
127.99999999999997,479.84,47984.0,11.55
127.99999999999997,484.45,48445.0,11.55
127.99999999999997,486.81,48681.0,11.55
127.99999999999997,487.0,48700.0,11.55
127.99999999999997,490.96,49096.0,11.55
127.99999999999997,491.41,49141.0,11.55
127.99999999999997,493.54,49354.0,11.55
127.99999999999997,497.44,49744.0,11.55
127.99999999999997,518.9,51890.0,11.55
127.99999999999997,522.36,52236.0,11.55
127.99999999999997,522.71,52271.0,11.55
127.99999999999997,527.83,52783.00000000001,11.55
127.99999999999997,529.8,52979.99999999999,11.55
127.99999999999997,531.39,53139.0,11.55
127.99999999999997,533.09,53309.0,11.55
127.99999999999997,536.06,53605.99999999999,11.55
127.99999999999997,537.13,53713.0,11.55
127.99999999999997,537.75,53775.0,11.55
127.99999999999997,539.53,53953.0,11.55
127.99999999999997,539.63,53963.0,11.55
127.99999999999997,539.81,53980.99999999999,11.55
127.99999999999997,541.16,54116.0,11.55
127.99999999999997,543.21,54321.0,11.55
127.99999999999997,543.39,54339.0,11.55
127.99999999999997,544.86,54486.0,11.55
127.99999999999997,545.75,54575.0,11.55
127.99999999999997,546.25,54625.0,11.55
127.99999999999997,546.9,54690.0,11.55
127.99999999999997,549.14,54914.0,11.55
127.99999999999997,549.23,54923.0,11.55
127.99999999999997,549.6,54960.0,11.55
127.99999999999997,549.91,54991.0,11.55
127.99999999999997,550.07,55007.00000000001,11.55
127.99999999999997,550.51,55051.0,11.55
127.99999999999997,551.0,55100.0,11.55
127.99999999999997,551.42,55141.99999999999,11.55
127.99999999999997,552.57,55257.00000000001,11.55
127.99999999999997,552.81,55280.99999999999,11.55
127.99999999999997,554.36,55436.0,11.55
127.99999999999997,554.6,55460.0,11.55
127.99999999999997,555.27,55527.0,11.55
127.99999999999997,555.61,55561.0,11.55
127.99999999999997,555.96,55596.0,11.55
127.99999999999997,556.14,55614.0,11.55
127.99999999999997,556.79,55679.0,11.55
127.99999999999997,557.99,55799.0,11.55
127.99999999999997,559.6,55960.0,11.55
127.99999999999997,560.68,56067.99999999999,11.55
127.99999999999997,561.0,56100.0,11.55
127.99999999999997,561.4,56140.0,11.55
127.99999999999997,561.5,56150.0,11.55
127.99999999999997,563.42,56341.99999999999,11.55
127.99999999999997,564.95,56495.00000000001,11.55
127.99999999999997,565.66,56566.0,11.55
127.99999999999997,566.27,56627.0,11.55
127.99999999999997,566.3,56629.99999999999,11.55
127.99999999999997,566.5,56650.0,11.55
127.99999999999997,567.28,56728.0,11.55
127.99999999999997,567.86,56786.0,11.55
127.99999999999997,569.02,56902.0,11.55
127.99999999999997,569.23,56923.0,11.55
127.99999999999997,569.81,56980.99999999999,11.55
127.99999999999997,569.88,56988.0,11.55
127.99999999999997,569.96,56996.0,11.55
127.99999999999997,570.09,57009.0,11.55
127.99999999999997,570.1,57010.0,11.55
127.99999999999997,570.71,57071.0,11.55
127.99999999999997,571.39,57139.0,11.55
127.99999999999997,572.29,57229.0,11.55
127.99999999999997,574.33,57433.00000000001,11.55
127.99999999999997,576.71,57671.0,11.55
127.99999999999997,578.5,57850.0,11.55
127.99999999999997,579.06,57905.99999999999,11.55
127.99999999999997,582.56,58255.99999999999,11.55
127.99999999999997,584.89,58489.0,11.55
127.99999999999997,585.29,58529.0,11.55
127.99999999999997,587.03,58703.0,11.55
127.99999999999997,591.11,59111.0,11.55
127.99999999999997,591.39,59139.0,11.55
127.99999999999997,591.68,59167.99999999999,11.55
127.99999999999997,595.7,59570.00000000001,11.55
127.99999999999997,597.36,59736.0,11.55
127.99999999999997,601.15,60115.0,11.55
127.99999999999997,605.79,60579.0,11.55
127.99999999999997,608.72,60872.0,11.55
127.99999999999997,608.89,60889.0,11.55
127.99999999999997,609.09,60909.0,11.55
127.99999999999997,622.07,62207.00000000001,11.55
127.99999999999997,627.84,62784.0,11.55
127.99999999999997,632.94,63294.00000000001,11.55
127.99999999999997,633.1,63310.0,11.55
127.99999999999997,633.29,63329.0,11.55
127.99999999999997,635.51,63551.0,11.55
127.99999999999997,641.26,64126.0,11.55
127.99999999999997,644.81,64480.99999999999,11.55
127.99999999999997,645.02,64502.0,11.55
127.99999999999997,653.88,65388.0,11.55
127.99999999999997,665.13,66513.0,11.55
127.99999999999997,666.8,66680.0,11.55
127.99999999999997,667.08,66708.0,11.55
127.99999999999997,668.27,66827.0,11.55
127.99999999999997,672.63,67263.0,11.55
130.55999999999995,675.18,67518.0,11.55
130.55999999999995,676.71,67671.0,11.55
139.51999999999995,678.4,67840.0,11.55
144.63999999999996,679.74,67974.0,11.55
144.63999999999996,680.21,68021.0,11.55
170.23999999999987,685.02,68502.0,11.55
170.23999999999987,686.68,68668.0,11.55
235.5199999999997,690.85,69085.0,11.55
245.75999999999968,692.54,69254.0,11.55
245.75999999999968,694.83,69483.0,11.55
245.75999999999968,695.32,69532.0,11.55
250.87999999999965,695.9,69590.0,11.55
250.87999999999965,696.24,69624.0,11.55
255.99999999999963,697.26,69726.0,11.55
255.9999999999997,699.81,69981.0,11.55
255.9999999999997,701.78,70178.0,11.55
255.9999999999997,701.83,70183.0,11.55
255.9999999999997,704.57,70457.0,11.55
255.9999999999997,705.93,70593.0,11.55
255.9999999999997,706.58,70658.0,11.55
255.9999999999997,709.46,70946.0,11.55
255.9999999999997,712.76,71276.0,11.55
255.9999999999997,716.17,71617.0,11.55
255.9999999999997,722.29,72229.0,11.55
255.9999999999997,724.74,72474.0,11.55
255.9999999999997,737.48,73748.0,11.55
255.9999999999997,759.28,75928.0,11.55
255.9999999999997,781.12,78112.0,11.55
255.9999999999997,794.05,79405.0,11.55
255.9999999999997,815.01,81501.0,11.55
255.9999999999997,816.51,81651.0,11.55
255.9999999999997,825.16,82516.0,11.55
255.9999999999997,828.65,82865.0,11.55
255.9999999999997,829.02,82902.0,11.55
255.9999999999997,829.89,82989.0,11.55
255.9999999999997,835.74,83574.0,11.55
255.9999999999997,837.36,83736.0,11.55
255.9999999999997,838.29,83829.0,11.55
255.9999999999997,850.15,85015.0,11.55
255.9999999999997,853.94,85394.0,11.55
255.9999999999997,859.9,85990.0,11.55
255.9999999999997,860.62,86062.0,11.55
255.9999999999997,860.93,86093.0,11.55
255.9999999999997,866.55,86655.0,11.55
255.9999999999997,871.41,87141.0,11.55
255.9999999999997,872.67,87267.0,11.55
255.9999999999997,874.36,87436.0,11.55
255.9999999999997,876.26,87626.0,11.55
255.9999999999997,878.07,87807.0,11.55
255.9999999999997,878.86,87886.0,11.55
255.9999999999997,879.79,87979.0,11.55
335.35999999999945,892.22,89222.0,11.55
335.35999999999945,892.29,89229.0,11.55
335.35999999999945,892.79,89279.0,11.55
335.35999999999945,893.44,89344.0,11.55
440.31999999999977,894.55,89455.0,11.55
440.31999999999977,895.94,89594.0,11.55
488.96,896.73,89673.0,11.55
488.96,897.0,89700.0,11.55
512.0000000000001,900.84,90084.0,11.55
512.0000000000001,903.15,90315.0,11.55
512.0000000000001,903.7,90370.0,11.55
512.0000000000001,904.23,90423.0,11.55
512.0000000000001,904.49,90449.0,11.55
512.0000000000001,906.36,90636.0,11.55
512.0000000000001,908.01,90801.0,11.55
512.0000000000001,911.68,91168.0,11.55
512.0000000000001,915.06,91506.0,11.55
512.0000000000001,915.54,91554.0,11.55
512.0000000000001,915.58,91558.0,11.55
512.0000000000001,917.03,91703.0,11.55
512.0000000000001,918.95,91895.0,11.55
512.0000000000001,927.06,92706.0,11.55
512.0000000000001,934.52,93452.0,11.55
512.0000000000001,934.71,93471.0,11.55
512.0000000000001,935.28,93528.0,11.55
512.0000000000001,936.18,93618.0,11.55
512.0000000000001,936.89,93689.0,11.55
512.0000000000001,937.93,93793.0,11.55
512.0000000000001,940.07,94007.0,11.55
512.0000000000001,941.91,94191.0,11.55
512.0000000000001,942.79,94279.0,11.55
512.0000000000001,944.73,94473.0,11.55
512.0000000000001,945.84,94584.0,11.55
512.0000000000001,953.71,95371.0,11.55
512.0000000000001,954.43,95443.0,11.55
512.0000000000001,955.14,95514.0,11.55
512.0000000000001,961.19,96119.0,11.55
512.0000000000001,964.53,96453.0,11.55
512.0000000000001,972.05,97205.0,11.55
512.0000000000001,972.68,97268.0,11.55
512.0000000000001,974.07,97407.0,11.55
512.0000000000001,975.51,97551.0,11.55
512.0000000000001,977.52,97752.0,11.55
512.0000000000001,977.59,97759.0,11.55
512.0000000000001,977.75,97775.0,11.55
512.0000000000001,978.07,97807.0,11.55
512.0000000000001,980.29,98029.0,11.55
512.0000000000001,982.06,98206.0,11.55
512.0000000000001,984.06,98406.0,11.55
512.0000000000001,985.91,98591.0,11.55
512.0000000000001,996.92,99692.0,11.55
512.0000000000001,1000.0,100000.0,11.55
512.0000000000001,1007.93,100793.0,11.55
512.0000000000001,1015.86,101586.0,11.55
512.0000000000001,1023.79,102379.0,11.55
512.0000000000001,1031.72,103172.0,11.55
517.1200000000001,1039.65,103965.00000000001,11.55
542.7200000000004,1047.58,104758.0,11.55
916.4800000000002,1055.51,105551.0,11.55
988.1600000000001,1063.44,106344.0,11.55
1024.0,1071.37,107136.99999999999,11.55
1024.0,1079.3,107930.0,11.55
1024.0,1087.23,108723.0,11.55
1024.0,1095.16,109516.00000000001,11.55
1024.0,1103.09,110308.99999999999,11.55
1024.0,1111.02,111102.0,11.55
1024.0,1118.95,111895.0,11.55
1024.0,1126.88,112688.00000000001,11.55
1024.0,1134.81,113481.0,11.55
1024.0,1142.74,114274.0,11.55
1024.0,1150.67,115067.0,11.55
1024.0,1158.6,115859.99999999999,11.55
1024.0,1166.53,116653.0,11.55
1024.0,1174.46,117446.0,11.55
1024.0,1182.39,118239.00000000001,11.55
1024.0,1190.32,119032.0,11.55
1024.0,1198.25,119825.0,11.55
1024.0,1206.18,120618.0,11.55
1024.0,1214.11,121410.99999999999,11.55
1024.0,1222.04,122204.0,11.55
1024.0,1229.97,122997.0,11.55
1024.0,1237.9,123790.00000000001,11.55
1024.0,1245.83,124583.0,11.55
1024.0,1253.76,125376.0,11.55
1024.0,1261.69,126169.0,11.55
1024.0,1269.62,126961.99999999999,11.55
1024.0,1277.55,127755.0,11.55
1024.0,1285.48,128548.0,11.55
1024.0,1293.41,129341.00000000001,11.55
1024.0,1301.34,130133.99999999999,11.55
1024.0,1309.27,130927.0,12.349200000000002
1024.0,1317.2,131720.0,46.714800000000004
1024.0,1325.13,132513.0,50.7108
1024.0,1333.06,133306.0,51.51
1024.0,1340.99,134099.0,51.51
1024.0,1348.92,134892.0,51.51
1024.0,1356.85,135685.0,51.51
1024.0,1364.78,136478.0,51.51
1024.0,1372.71,137271.0,51.51
1024.0,1380.64,138064.0,51.51
1024.0,1388.57,138857.0,51.51
1024.0,1396.5,139650.0,51.51
1024.0,1404.43,140443.0,51.51
1024.0,1412.36,141236.0,51.51
1024.0,1420.29,142029.0,51.51
1024.0,1428.22,142822.0,51.51
1024.0,1436.15,143615.0,51.51
1024.0,1444.08,144408.0,51.51
1024.0,1452.01,145201.0,51.51
1024.0,1459.94,145994.0,51.51
1024.0,1467.87,146787.0,51.51
1024.0,1475.8,147580.0,51.51
1024.0,1483.73,148373.0,51.51
1024.0,1491.66,149166.0,51.51
1024.0,1499.59,149959.0,51.51
1024.0,1507.52,150752.0,51.51
1024.0,1515.45,151545.0,51.51
1024.0,1523.38,152338.0,51.51
1024.0,1531.31,153131.0,51.51
1024.0,1539.24,153924.0,51.51
1024.0,1547.17,154717.0,51.51
1024.0,1555.1,155510.0,51.51
1024.0,1563.03,156303.0,51.90960000000001
1024.0,1570.96,157096.0,57.903600000000004
1024.0,1578.89,157889.0,65.09640000000002
1024.0,1586.82,158682.0,66.6948
1024.0,1594.75,159475.0,71.49
1024.0,1602.68,160268.0,71.49
1024.0,1610.61,161061.0,71.49
1024.0,1618.54,161854.0,71.49
1024.0,1626.47,162647.0,71.49
1024.0,1634.4,163440.0,71.49
1024.0,1642.33,164233.0,71.49
1024.0,1650.26,165026.0,71.49
1024.0,1658.19,165819.0,71.49
1024.0,1666.12,166612.0,71.49
1024.0,1674.05,167405.0,71.49
1024.0,1681.98,168198.0,71.49
1024.0,1689.91,168991.0,71.49
1024.0,1697.84,169784.0,71.49
1024.0,1705.77,170577.0,71.49
1024.0,1713.7,171370.0,71.49
1024.0,1721.63,172163.0,71.49
1024.0,1729.56,172956.0,71.49
1024.0,1737.49,173749.0,71.49
1024.0,1745.42,174542.0,71.49
1024.0,1753.35,175335.0,71.68979999999999
1024.0,1761.28,176128.0,76.8846
1024.0,1769.21,176921.0,91.0704
1024.0,1777.14,177714.0,91.47
1024.0,1785.07,178507.0,91.47
1024.0,1793.0,179300.0,91.47
1024.0,1800.93,180093.0,91.47
1024.0,1808.86,180886.0,91.47
1024.0,1816.79,181679.0,91.47
1024.0,1824.72,182472.0,91.47
1024.0,1832.65,183265.0,91.47
1024.0,1840.58,184058.0,91.47
1024.0,1848.51,184851.0,91.47
1024.0,1856.44,185644.0,91.47
1024.0,1864.37,186437.0,91.47
1024.0,1872.3,187230.0,91.47
1024.0,1880.23,188023.0,91.47
1024.0,1888.16,188816.0,91.47
1024.0,1896.09,189609.0,91.47
1024.0,1904.02,190402.0,91.47
1024.0,1911.95,191195.0,91.47
1024.0,1919.88,191988.0,91.47
1024.0,1927.81,192781.0,91.47
1024.0,1935.74,193574.0,91.47
1024.0,1943.67,194367.0,91.47
1024.0,1951.6,195160.0,91.47
1024.0,1959.53,195953.0,91.47
1024.0,1967.46,196746.0,91.47
1024.0,1975.39,197539.0,91.47
1024.0,1983.32,198332.0,91.47
1024.0,1991.25,199125.0,91.47
1024.0,1999.18,199918.0,91.47
1024.0,2007.11,200711.0,91.47
1024.0,2015.04,201504.0,91.47
1024.0,2022.97,202297.0,91.47
1024.0,2030.9,203090.0,91.47
1024.0,2038.83,203883.0,91.47
1024.0,2046.76,204676.0,91.47
